index,StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,AllowedIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,PostText,sentiscore,sentiment,emotion,gen_emo
94492,CA,Riverside,Caucasian,42.0,Female,Divorced or Widowed,No,No,3.0,30000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-12 23:13:52,2021-08-28 16:33:02,Dear wanted let know draft answer written sent landlordtenant attorney review Landlordtenant law complex advisable speak attorney understand legal rights determine next steps answer provide help still least consult attorney experienced landlordtenant law might qualify free legal assistance done already await answer urge reach Legal Aid httplegalaidorg Inland Counties Legal Services Inc httpswwwinlandlegalorgnodehousing websites posted calling following phone numbers Legal Aid Eviction Prevention Rental Assistance Program Inland Counties Legal Services Inc Housing Hotline Regards C,0.8779,positive,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.0, 'Fear': 0.5}",Fear
94493,CA,Riverside,Caucasian,42.0,Female,Divorced or Widowed,No,No,3.0,30000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-12 23:13:52,2021-08-28 16:33:02,Dear done already reach Legal Aid see qualify free legal assistance website httplegalaidorg eviction defense rental assistance number facts needed provide individualized response example file court stop eviction motion vacate stay execution hdeclaration three None three could make differenceIn event sounds like hearing coming may attend without legal assistance Therefore pointers prepareWrite narrative happened hours around time allegedly served summons Chronological order usually best judge may even read get record ownCan prove somewhere else time service prove Receipts iphone data Emails Anything helpfulDoes witnesses reason cant bring witnesses help causeAnswer judges questions clearly directly notice vacate notice ordering vacate removed sheriff file called request relief forfeiture could filed judgment rendered equitable motion gives court room avoid harsh unfair outcome might otherwise result facts could help type motion example impacted CVOID applied rental assistance single mom Legal aid Riiverside may able assist landlord must properly serve tenant Unlawful Detainer complaint summons court issue valid order allowing eviction tenant believe landlord properly serve summons complaint instead filing answer file known motion quash service summons California Code Civil Procedure sections However default judgment entered already window quash summons closed motion available youIf default judgement entered challenge courts jurisdiction motion quash service summons able later challenge courts jurisdiction service improper important file motion respond merits unlawful detainer complaint legal aid attorney able help determine still option Depending particular facts case might also grounds challenge sufficiency notice Additional tenant protections eviction granted tenants experiencing economic hardship COVID extends normal notice period Among things notice provided notice notice information rights Act well blank declaration COVIDrelated financial distress addition notice advised cannot evicted failure comply notice deliver signed declaration COVIDrelated financial distress landlord date notice pay rent quit notice perform covenants quit expires See notice defective unlawful detainer case subject dismissal minimum notice based nonpayment rent includedThe amount due name telephone number address person rent payment shall made payment may made personally usual days hours person available receive payment landlord attempted serve personally complaint summons alternative forms service described might still considered proper service alternatives personal service also allowed notice documents UD complaint summons notice cannot personally served delivered tenant service made Leaving copy person suitable age discretion either place sending copy mail addressed tenant place residence neither doneby posting copy conspicuous place property also delivering copy person residing person found also sending copy mail addressed tenant place property situated Posting alone sufficient closing landlordtenant law quite complex eviction process advisable consult attorney experienced landlordtenant law unable obtain representation hearing hopefully numbered steps top letter help guide preparation hearing also check courts selfhelp center additional guidance Sincerely C,-0.745,negative,"{'Happy': 0.08, 'Angry': 0.03, 'Surprise': 0.11, 'Sad': 0.22, 'Fear': 0.56}",Fear
94494,CA,Los Angeles,Caucasian,61.0,Female,Separated,No,No,3.0,30000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-13 11:09:20,2021-09-23 20:02:37,live Van Nuys CA pending case yet would like know responsible rebuilding house HOAIf HOA done anything get house fixed,0.4515,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94495,CA,Los Angeles,Caucasian,61.0,Female,Separated,No,No,3.0,30000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-13 11:09:20,2021-09-23 20:02:37,apologize taken long draft answer written volunteer currently review subject area expet receive reply answer within next week sooner Thank C,-0.1803,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.33, 'Fear': 0.33}",Surprise
94496,CA,Los Angeles,Caucasian,61.0,Female,Separated,No,No,3.0,30000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-13 11:09:20,2021-09-23 20:02:37,Dear First sorry hear situation apologize taken time respond question Unfortunately difficult time construction work high cost building materials contractors short supply initial question know responsible rebuilding repairing condo need review governing rules associationthe CCRsand HOAs insurance policy individual condominium unit owners insurance policyYou look property description deed define precisely interests end condo associations begins Hopefully copy deed purchase records also able view online County officeThe deed make clear responsibility HOA whether insurance cover insurance cover otherwise refuse make repairs responsible another matter explored attorney generally purchase insurance building structure common areas corridors walls generally responsible repairing replacing damaged common areas addition statute HOA responsible repairing replacing exclusive use common areas like balconies unless CCRs say otherwise Whether standing enforce policy depends whether individual home owners community considered thirdparty beneficiaries policy Condo unitowners insurance provides coverage personal property loss use personal liability medical payments others coverage damage unit improvements unit owner responsible maintain accordance governing rules association sure put personal condo insurer notice soon done already overlapping coverage process apportioning respective rights obligations different insurers policies become complex Whether proceeds one residential policies discussed pay completely replace condo largely depend losssettlement provisions put something writing HOA letter preferred asking report plans repair unit timing repair ask response within writing satisfactory response least trigger visit attorney Due extent loss advisable consult experienced attorney fully understand rights options moving forward advice get lawyer expertise best course forward paid lawyer may also find ways cover fees attorneys fee provision CCRs andor bad faith conduct HOA andor insurers search free legal aid providers county Law Help CATo find Lawyer Referral Service County get regular paid attorney possibly lowfee attorney lowincome qualify empathetic LRS County Regards C,0.9336,positive,"{'Happy': 0.06, 'Angry': 0.02, 'Surprise': 0.05, 'Sad': 0.15, 'Fear': 0.72}",Fear
94497,CA,San Mateo,African American,38.0,Female,Divorced or Widowed,No,No,1.0,11688.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-13 12:21:50,2021-08-13 18:01:02,alot explain,0.0,neutral,"{'Happy': 0, 'Angry': 0, 'Surprise': 0, 'Sad': 0, 'Fear': 0}",Happy
94498,CA,Ventura,Caucasian,49.0,Male,Married / remarried,No,No,1.0,0.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 13:08:49,2021-08-14 16:11:34,moved someone domestic violence order restraining order well think theyre using narcotics long shes also turn phone contact information find even theyre okay job live motel hey Youre watching best interest children,0.4019,positive,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.5, 'Sad': 0.0, 'Fear': 0.33}",Surprise
94499,CA,Madera,African American,44.0,Male,Single,No,No,6.0,70000.0,107990.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 15:28:27,2021-09-10 20:24:00,Mother deceased Father divorced received dissolution marriage California Father married stepmother died father Grandfather died stepmother entitled inherit Fathers heir would,-0.7269,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.0, 'Fear': 0.75}",Fear
94500,CA,Madera,African American,44.0,Male,Single,No,No,6.0,70000.0,107990.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 15:28:27,2021-09-10 20:24:00,condolences death grandfatherIn California deceaseds separate property goes nextofkin alive inheritance percentage called intestate shareThe intestate share four grandchildren depends whether heirs individuals could inherit property children grandfather besides late father surviving spouse surviving children close relatives predeceased spouse depending date death fact halfsiblings apparently born outside valid marriage doesnt change right inheritanceFrom description sounds like grandmother died grandfather surviving spouse inherit house via community property father childBecause father died grandfather inheritance goes four grandchildrenYour stepmother fathers heir married stepmother rights share marital assets call community property earned marriage separated community property rights dissolved dealt marital assets inheritance even received marriage considered spouses separate propertyIf grandfathers home worth less may go simplified probate procedure Getting home appraisal would helpful Regardless please see California Judicial Councils website Wills Estates Probate,0.7184,positive,"{'Happy': 0.1, 'Angry': 0.0, 'Surprise': 0.05, 'Sad': 0.3, 'Fear': 0.55}",Fear
94501,CA,San Diego,Other,41.0,Other,Other,,No,3.0,2300.0,51350.0,Other,Wildfire or COVID-19: Other related issue,2021-08-13 19:09:37,2021-09-29 22:17:13,boyfriend sister speaking terms harassing insulted character integrity demanding Truck given order sell inquired truck decided take action contacting DMV claiming pink slip forged responded harrasing confrontational messages regarding matters hand feel owe explanation especially regarding affairs private conversations well business related matters boyfriend already signed title also helped pay transmission rebuilt engine rebuilt well intital payment Truck Please help understand need order prevent continued harrassment well taking legal action POAhe never appointed legal authority never consented allowing take roll POA Please let know Thank youRespectfully New,0.8689,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.0, 'Fear': 0.75}",Fear
94502,CA,Sonoma,Caucasian,34.0,Female,Married / remarried,No,No,5.0,2500.0,89110.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 20:45:16,2021-08-23 22:40:50,daughter father like many years abandoned flight risk like know right custody documents show proof school party wanting joint custody Im battle full custody child party also wants added emergency contact list school even tho shes already school two years hes never called asked,0.1179,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.2, 'Fear': 0.6}",Fear
94503,CA,Sonoma,Caucasian,34.0,Female,Married / remarried,No,No,5.0,2500.0,89110.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 20:45:16,2021-08-23 22:40:50,answer depends whether child born wedlock Please see information scenarios belowIn California court order parents married child born wedlock unmarried mothers full custody child Unwed mothers need take legal action gain custody children born wedlock completely mothers discretion whether allow child see father Unwed mothers carry physical legal custody child meaning legal authority make decisions childs behalf physically care child Unmarried fathers legal custody children unless establish legal paternity requires filing request court obtaining favorable rulingUnmarried fathers established legal paternity child child custody visitation rights Unmarried fathers legally take child custody away mother able prove court mother unfit care child instances judge may award sole primary custody fatherIn California court order parents married parents equal rights child mother father equal rights spend much time child want Even responsibilities split husband wife parent claim child otherIn case one way obtain custody child file divorce dissolution marriage legal separation annulment simultaneously file custody child victim domestic violence also ask custody visitation ask domestic violence restraining order Finally want get divorce legal separation annulment file domestic violence restraining order instead start case called Petition Custody Support Minor Children lets court make custody visitation orders ordersMore information prior paragraph links instructions making child custody filing court found httpswwwcourtscagovhtmrdeLocaleAttren,0.6295,positive,"{'Happy': 0.0, 'Angry': 0.03, 'Surprise': 0.03, 'Sad': 0.25, 'Fear': 0.69}",Fear
94504,CA,San Joaquin,Other,34.0,Female,Divorced or Widowed,Yes,No,4.0,40800.0,70230.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 21:47:23,2021-09-14 23:49:18,resident CA Acampo want petition mediation judicial assistance modifying replacing parenting plan based TN county disabled female veteran two school aged children involved male ages seven eight Initial divorce child care plan judgement AZ Modification made current parenting plan County TN would like modify care plan ensure best possible environment children thrive regardless disability status limited income taking consideration current environment opportunities access relatives greatgrandparents grandparents aunts uncles cousinsI want petition establish residency CaliforniaI would like petition tie breaking authority parents joint split cost mediation services would also petition homeschool CAI want obscure prevent hinder contact father objective ensure positive nurturing environment themDivorcepdf Divorce Decree AZPage jpg images excerpts parenting plan TN size document exceeds limits,0.9825,positive,"{'Happy': 0.04, 'Angry': 0.09, 'Surprise': 0.26, 'Sad': 0.13, 'Fear': 0.48}",Fear
94505,CA,San Joaquin,Other,34.0,Female,Divorced or Widowed,Yes,No,4.0,40800.0,70230.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-13 21:47:23,2021-09-14 23:49:18,First thank service stipulated parenting plan entered order court Tennessee speak attorney Tennessee goal changing order Based information provided court would still jurisdiction sons considered home state purposes child custody jurisdiction assuming Tennessee court proper jurisdiction enter order begin Based portion parenting plan uploaded facts indicate jurisdiction might proper boys living father Tennessee least year However something would want discuss Tennessee family law attorney especially least appears made part marriage settlement agreement see qualify Tennessee Free Legal Answers free general legal advice modifying child custody order stateAbsent emergency threatens immediate health safety childrenor facts provided herea family law court California would grounds exercise jurisdiction make child custody determination disrupt valid enforceable child custody order Tennessee court Child custody issues involving multiple jurisdictions complex jurisdiction custody determinations generally governed Uniform Child Custody Jurisdiction Enforcement Act UCCJEA Parental Kidnapping Prevention Act note parents cannot stipulate agree jurisdiction child custody determinations agreement consistent lawsRespectfully C,0.9552,positive,"{'Happy': 0.12, 'Angry': 0.0, 'Surprise': 0.18, 'Sad': 0.26, 'Fear': 0.44}",Fear
94506,CA,Santa Barbara,Caucasian,72.0,Female,Divorced or Widowed,No,No,1.0,18672.0,13590.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-14 15:23:20,2021-08-17 02:26:58,need declare bankruptcy decided file pro se used Upsolve website various forms plan file One creditors,0.0,neutral,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94507,CA,Ventura,Caucasian,43.0,Female,Married / remarried,No,No,3.0,19000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-14 19:39:56,2021-10-07 20:56:36,live Oxnard childs Dad lives Long Beach parents live Las took two children parents summer break refuses bring back Ive always custodial parent currently custody order arranging visitation child support school year hes week break keeps whole extra week missing school schools aware documented said Well school starts texting worst things possible years texts prove extreme verbal abuse want shell going school son well barely calls last text says take care careful left pick sides told bad things wants stay house rent room Im single Mom best renting room afford time way told want kids fact opposite think benefit due fact feed kids negative things social worker talk kids visit home nothing negative say living situation social worker actually bought bunk bed kids know daughter wants move place Ive looking pretty expensive opportunity move kids Aunt mine realize state know go court custody leg stand considering kids attendance documented one time physical abuse three years ago left texts clearly shows lack co parenting skills plus also rents room says parents go need go get without knowing parents know hide kids til leave go Aunt temporarily find place need move place ready since kids completely comfortable longer Thank timeKendra Need texts let know,-0.1725,negative,"{'Happy': 0.23, 'Angry': 0.04, 'Surprise': 0.12, 'Sad': 0.23, 'Fear': 0.39}",Fear
94508,CA,Ventura,Caucasian,43.0,Female,Married / remarried,No,No,3.0,19000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-14 19:39:56,2021-10-07 20:56:36,Hi working question post answer soon Thanks,0.4926,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94509,CA,Ventura,Caucasian,43.0,Female,Married / remarried,No,No,3.0,19000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-14 19:39:56,2021-10-07 20:56:36,Hello see submitted question month ago issue may changed time Im responding question written circumstances changed please take accountAssuming nothing changed good next step would go court child support order located Request Order RFO ask court legal physical custody two children general judges prefer parents communicate work coparenting schedule However impossible parents come agreement court make custody visitation orders guide parents parent fails follow orders compliant parent go court request enforcement stated wanted go get children take stay aunt temporarily First ask parent okay cant reach seems likely wont hes already taken kids without consentthen need go family law court ask permission moving children away noncustodial parent impact time able spend children courts primarily focused best interest child absent danger children spending time parents beneficial childs wellbeing first step would file RFO whatever county child support case located either go superior court person go online httpswwwcourtscagovformshtmquerycustody fill FL also attach declaration explanation think children custody detail father taken away longer agreed detail concerns schooling living arrangements well declaration separate form MC attached custodial parent request sole legal physical custody means children live make decisions childrens living arrangements schooling childrens father visitation children Assuming child custody order located County parent required attend mediation judge issue custody visitation orders find information mediation process clicking link httpwwwcourtscagovfamilyhtml clicking Family Mediation Child Custody Recommending CounselingI know time passed may already acted please note picking children without notifying parent give rise problems children still father still refusing return Oxnard area need custody orders Even youve moved could still get custody orders California However parent relocated would need file petition file RFO jurisdictionI hope helpful,0.9902,positive,"{'Happy': 0.14, 'Angry': 0.08, 'Surprise': 0.1, 'Sad': 0.12, 'Fear': 0.56}",Fear
94510,CA,Napa,Other,52.0,Other,Other,,No,1.0,0.0,13590.0,Income Maintenance,Wildfire or COVID-19: Worker's Comp,2021-08-15 04:21:05,2021-08-16 16:17:06,sent Judge information qme report incorrect Realixe done Im grabbing air also sent copy everybody involved hoping get letter made decision disability case recently able read qme report report written last yearMy lawyer honest say leastI felt need least point Judge qme Dr used reports cant possibly exist Mainly doctor three months saying pulled musceles workmans comp people scantless alsoWhat question Judge overturn workmans comp decision receives information qme report bogus Full information lies fradulant doctor reports defanitly bias report insinuated Im fraud untrueAll information extra reports statements theycan easily proven dont know could prove blimished everything told qme Im thinking judge sees misinformation believing shouldnt hard even sent pictures cervical spine could see damage first hand,-0.8808,negative,"{'Happy': 0.0, 'Angry': 0.07, 'Surprise': 0.13, 'Sad': 0.27, 'Fear': 0.53}",Fear
94511,CA,Orange,Arab,46.0,Male,Married / remarried,No,No,6.0,48000.0,107990.0,Other,Wildfire or COVID-19: Other related issue,2021-08-15 08:22:14,2021-08-16 16:11:06,LLC Ive established DBA county LLC Im willing start perfume business purchase Perfume Oil mix Perfumery Grade Alcohol come final product ready use sell public requirements avoid getting trobles buyers might like smell claim sensitive skin example use known smells know ie imitate smell label bottle Inspired XXX example DBA name would label bottle Inspired need register brand name need consult trademark attorneyThanksOusama,0.7615,positive,"{'Happy': 0.23, 'Angry': 0.0, 'Surprise': 0.08, 'Sad': 0.08, 'Fear': 0.62}",Fear
94512,CA,Orange,Arab,46.0,Male,Married / remarried,No,No,6.0,48000.0,107990.0,Other,Wildfire or COVID-19: Other related issue,2021-08-15 08:26:03,2021-08-16 16:10:10,would like start online university California Im seeking help whether ForProfit Nonprofit organization would like know start register need hire attorney yes suggest names specialized field,0.8732,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94513,CA,San Luis Obispo,Caucasian,28.0,Female,Single,No,No,3.0,9600.0,51350.0,Other,Wildfire or COVID-19: Other related issue,2021-08-15 22:48:16,2021-08-16 16:08:18,gonna get motel room day lady saw DL picture said cut hair told cancer gonna put us second floor told kids make noise asked bottom floor Im disabled said one left white carpets thats gonna happenShe cancel transaction said dont come back cancel last minute something warrant lawsuit discrimination,-0.7184,negative,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.33, 'Fear': 0.25}",Sad
94514,CA,Sonoma,Caucasian,60.0,Female,Married / remarried,No,No,2.0,0.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 04:05:52,2021-09-09 21:10:28,court yetwill beand need home k bank saving accountswhat,-0.296,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.67}",Fear
94515,CA,Sonoma,Caucasian,60.0,Female,Married / remarried,No,No,2.0,0.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 04:05:52,2021-09-09 21:10:28,condolences sisters deathFirst youll need way keep track things need Ask funeral home checklist overwhelming need little bits timeI strongly recommend scanning every document keeping copy computer andor online something like GoogleDrive free DropBoxYou use scanning app cell phoneDeath CertificatesNOTE need three certified death certificates one one bank one vehicle title transfer Except bank creditors probably accept scanned copy death certificate always order copies suggest scanning certified death certificate cell phone app photo uploading free cloud storage GoogleDrive Name files YYYYMMDD Description example next thing figure whether estate must go Probate Court Simplified Probate List assets spreadsheet value Youll need debtsFurnishingsChecking accountSavings accountSocial SecuritykMobile homeNote named beneficiary kNote mobile home title lien title held Probate filed California county lived live California youll file probate live Sonoma CountyReview selfhelp page decide whether mostly whether need hire lawyerhttpswwwcourtscagovhtmThe Sonoma County Bar Association offers Lawyer Referral Servicehttpssonomacountybarorglawyerreferralserviceadvisory,0.7929,positive,"{'Happy': 0.09, 'Angry': 0.0, 'Surprise': 0.05, 'Sad': 0.14, 'Fear': 0.73}",Fear
94516,CA,Los Angeles,Other,60.0,Other,Other,,No,1.0,20000.0,13590.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 16:05:13,2021-08-16 16:08:59,friend asked someone knew wanted dog stated husband children nothing dog said didnt know anyone could take going take back shelter got Needless say took text message still Feb texted saying kids asking want back also saved text Last night Sunday husband call say ready come get dog said surrendered nine months ago legal standing issue stated last night contact nine months texts telling doesnt want dog Thank much advice give Ahonen,0.8619,positive,"{'Happy': 0.3, 'Angry': 0.1, 'Surprise': 0.0, 'Sad': 0.3, 'Fear': 0.3}",Happy
94517,CA,San Francisco,Other,37.0,Other,Other,,No,1.0,0.0,13590.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 16:46:09,2021-10-02 23:42:20,Hi Im Masters student Data Science program University Pacific San Im trouble getting graduate PLUS loan FAFSA federal student aid account collection National Credit Systems According FAFSA need letter company letterhead stating account name order file loan appeal Ive called twice emailed manager twice last asked needed verification letter new amount settle Ive gotten responses still need file appeal student loan way get attention get letter get debt credit score since refuse reply call back anything Thanks information,-0.2003,negative,"{'Happy': 0.08, 'Angry': 0.08, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.5}",Fear
94518,CA,San Francisco,Other,37.0,Other,Other,,No,1.0,0.0,13590.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 16:46:09,2021-10-02 23:42:20,Dear account collection pay ask credit bureau remove credit report using dispute letter However indeed account default payment mistake send goodwill deletion letter asking remove credit report Note guarantee record removed credit report certainly try Regarding question get hold National Credit Systems think general question rather legal question try write email short specific people tend neglect long emails busy expressed urgency subject line get response faster calling cannot reach leave message say followup emailsphone calls hear also send formal mail requesting letter attach returned maillabel mail back Finally document efforts youve tried contact National Credit Systems present FAFSA proof exhausted ways get letter discuss possible alternatives FAFSA believe need legal assistance regarding debt find lawyer using California Certified Lawyer Referral Services San County httpswwwcalbarcagovPublicNeedLegalHelpUsingaCertifiedLawyerReferralServiceCertifiedLawyerReferralServicesDirectorySanAreasan Note services certified State Bar California assist find right lawyer need low nocost legal help visit wwwlawhelpcaorg,0.7675,positive,"{'Happy': 0.13, 'Angry': 0.03, 'Surprise': 0.06, 'Sad': 0.1, 'Fear': 0.68}",Fear
94519,CA,Kern,Asian,43.0,Male,Separated,No,No,1.0,14400.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-16 19:22:24,2021-09-20 20:29:42,Thank reading thisWe used live together parents since crash housing market let go house credit good time asked us buy new house would pay monthly mortgage financially secured Im sure kept record Fast forward years later family grew needed house bought one time parents name credit lot better Things wasnt working wife found always getting kicked since makes money pays mortgage pay everything else One day getting thrown decided return didnt want kids see us fighting time maybe pride well live mom Wife took car since parents name Lost job due depression Wife wouldnt let see kids would would stay one room recently found arrested illegal substance may reason change attitude charged convicted court date ever madeIts know know say HOPEIf house parents brothers live name primery would happen divorce Kern county CA,-0.1871,negative,"{'Happy': 0.15, 'Angry': 0.03, 'Surprise': 0.15, 'Sad': 0.15, 'Fear': 0.52}",Fear
94520,CA,Kern,Asian,43.0,Male,Separated,No,No,1.0,14400.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-16 19:22:24,2021-09-20 20:29:42,Dear Im sorry hear difficulties seems could use counseling support group lawyers perhaps talk pastor cant change wife support group pastor help keep happy healthy seems like good man since put childrens welfare desiresHowever one legal question ask would happen divorceCalifornia community property state property acquired time married equity house belongs equally divorce judge divide community property half judge prefer manner agree time money reach agreement divide doesnt matter made money became community property earned marriage whether went bank account house exceptions property one owned marriage inheritancesI hope helps littleKeep chin wish well future,0.9936,positive,"{'Happy': 0.16, 'Angry': 0.0, 'Surprise': 0.21, 'Sad': 0.26, 'Fear': 0.37}",Fear
94521,CA,San Diego,Caucasian,58.0,Female,Divorced or Widowed,No,No,1.0,0.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-16 19:06:14,2021-09-20 20:40:42,liable solar installation costs remaining approx contract husband deceased signed lease purchase option Lessor terminated lease Lessor brotherinlaw acknowledges gave approx worth home improvements property Lessor also acknowledges receive husbands social security Since say continue making payments even though moved another state mot job assumed would added balloon due However instead Lessor sent Notice Default Notice Termination Lease Since never house pay finish solar panel project,0.6767,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.1, 'Sad': 0.29, 'Fear': 0.62}",Fear
94522,CA,San Diego,Caucasian,58.0,Female,Divorced or Widowed,No,No,1.0,0.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-16 19:06:14,2021-09-20 20:40:42,condolences husbands deathIts clear whether two contracts one solar installation lease purchase property lease purchase solar clause Please upload copy contract,0.0299,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.17, 'Fear': 0.83}",Fear
94523,CA,Fresno,Other,52.0,Other,Other,,No,2.0,20000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 19:02:04,2021-09-08 18:41:57,das mi es tuve un derrame Cerebral en ao agencia realiz cobro hoy estn cobrando ms de lares de los cua puedo pagar mandaron llame infidad de nunca dieron la fecha la ha llegado un documento que que ganaron van empezar de donde entre dinero mi es nmero de VCL en la de Ca favor si le pueden ayudar muy estresada ante situacin gracias de mi nmero tfono llamado la que otudad de ayuda legal de que los terminen ltimo proceso,-0.0,neutral,"{'Happy': 1.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.0}",Happy
94524,CA,Fresno,Other,52.0,Other,Other,,No,2.0,20000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 19:02:04,2021-09-08 18:41:57,Estimada Buenas tardes los Leges de Cifornia Centr Ofrecen ayuda leg gratuita para resolver problemas con deudas mdicas llamar Centro de consumidores de sud de CCLS extensin Centro de consumidores de sud revisa los de voz racionados con la sud de de excepto los das festivos los das de capacitacin person cuando la oficina est cerrada Para ms informacin visite httpswwwcentrclegorg para traducir la pgina espaol la bandera en la esquina superior derecha de la pgina webAtentamenteAdministrador leges gratuitas de Cifornia,0.6369,positive,"{'Happy': 0, 'Angry': 0, 'Surprise': 0, 'Sad': 0, 'Fear': 0}",Happy
94525,CA,Los Angeles,Latino or Hispanic,35.0,Female,Single,No,No,2.0,12000.0,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 19:46:13,2021-08-30 21:31:45,currently sued collection agency LVNV funding served via email never received Letters indicating would take legal action letters debt live San County law suite filed Los County cannot afford lawyer tried apply free legal services dont think given right information told cannot apply legal services San County law Suite filed Los County correct steps need take Please advise,0.7149,positive,"{'Happy': 0.11, 'Angry': 0.0, 'Surprise': 0.33, 'Sad': 0.11, 'Fear': 0.44}",Fear
94526,CA,Los Angeles,Latino or Hispanic,35.0,Female,Single,No,No,2.0,12000.0,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 19:46:13,2021-08-30 21:31:45,draft question completed sent one consumer law reviewing attorneys understand checked one legal aid group someone told qualify help case filed Los County might additional places help cannot say sure whether told correct without knowing groups eligibility guidelines policies rate answer might help general sense lot moving parts likely need additional guidance cannot provide await answer question urge least seek consultation attorney familiar collections cases consumer rights format limited scope services provide talk attorney provide individualized legal advice possibly even assistance drafting pleadings representing courtservices provided California Free Legal Answers answer posted within days Meanwhile resources might help searchInland County Legal Services Inc httpswwwinlandlegalorgnodeconsumerInland Latino Lawyers Association httpsiellaorgservicesLegal Aid Society San httpslegalaidofsborggethelpSincerely C,0.237,positive,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.28, 'Sad': 0.17, 'Fear': 0.39}",Fear
